"Tag";"Stunde";"Minute";"Ruderschlaege/Minute";"Segel"
12;11;17;3;0
12;11;18;19;0
12;11;19;1;0
12;12;4;13;0
12;12;5;23;0
12;12;6;11;0
12;12;7;0;1
12;12;8;0;1
12;12;9;0;1
12;12;10;0;1
12;12;11;0;1
12;12;12;0;1
12;12;13;0;1
12;12;14;0;1
12;12;15;0;1
12;12;16;0;1
12;12;17;0;1
12;12;18;0;1
12;12;19;0;1
12;12;20;0;1
12;12;21;0;1
12;12;22;0;1
12;12;23;0;1
12;12;24;0;1
12;12;25;0;1
12;12;26;0;1
12;12;27;0;1
12;12;28;0;1
12;12;29;0;1
12;12;30;0;1
12;12;31;0;1
12;12;32;0;1
12;12;33;0;1
12;12;34;0;1
12;12;35;0;1
12;12;36;0;1
12;12;37;0;0
12;12;38;0;0
12;12;39;-1000;0
12;12;40;-1000;0
12;12;41;-1000;0
12;12;42;-1000;0
12;12;43;-7;0
12;12;44;-19;0
12;12;45;-5;0
12;12;46;0;0
12;12;47;25;0
12;12;48;1;0
12;12;49;-1000;0
12;12;50;-1000;0
12;12;51;-1000;0
12;12;52;-1000;0
12;12;53;-1000;0
12;12;54;-1000;0
12;12;55;-1000;0
12;12;56;-1001;0
12;12;57;-1001;0
12;12;58;-1001;0
12;12;59;-1001;0
12;13;0;-1001;0
12;13;1;-1001;0
12;13;2;-1001;0
12;13;3;-1001;0
12;13;4;-1001;0
12;13;5;-1001;0
12;13;6;-1001;0
12;13;7;-1001;0
12;13;8;-1001;0
12;13;9;-1001;0
12;13;10;-1001;0
12;13;11;-1001;0
12;13;12;-1001;0
12;13;13;-1001;0
12;13;14;-1001;0
12;13;15;-1001;0
12;13;16;-1001;0
12;13;17;-1001;0
12;13;18;-1001;0
12;13;19;-1001;0
12;13;20;-1001;0
12;13;21;-1001;0
12;13;22;-1001;0
12;13;23;-1001;0
12;13;24;-1001;0
12;13;25;-1001;0
12;13;26;-1001;0
12;13;27;-1001;0
12;13;28;-1001;0
12;13;29;-1001;1
12;13;30;0;1
12;13;31;0;1
12;13;32;0;1
12;13;33;0;1
12;13;34;0;1
12;13;35;0;1
12;13;36;0;1
12;13;37;0;1
12;13;38;0;1
12;13;39;0;1
12;13;40;0;1
12;13;41;0;1
12;13;42;0;1
12;13;43;0;1
12;13;44;0;1
12;13;45;0;1
12;13;46;0;0
12;13;47;-1000;0
12;13;48;-1000;0
12;13;49;-1000;0
12;13;50;-1000;0
12;13;51;-1000;0
12;13;52;-1000;0
12;13;53;-1000;0
12;13;54;-1000;0
12;13;55;-1000;0
12;13;56;-1000;0
12;13;57;-1000;0
12;13;58;-1000;0
12;13;59;-1000;0
12;14;0;-1000;0
12;14;1;-1000;0
12;14;2;-1000;0
12;14;3;-1000;0
12;14;4;-1000;0
12;14;5;-1000;0
12;14;6;-1000;0
12;14;7;-1000;0
12;14;8;-1000;0
12;14;9;-1000;0
12;14;10;-1000;0
12;14;11;-1000;0
12;14;12;-1000;0
12;14;13;-1000;0
12;14;14;-1000;0
12;14;15;-1000;0
12;14;16;-1000;0
12;14;17;-1000;0
12;14;18;-1000;0
12;14;19;-1000;0
12;14;20;-1000;0
12;14;21;-1000;0
12;14;22;-1000;0
12;14;23;-1000;0
12;14;24;-1000;0
12;14;25;-1000;0
12;14;26;-1000;0
12;14;27;-1000;0
12;14;28;-1000;0
12;14;29;0;0
12;14;56;-20;0
12;14;57;-4;0
12;14;58;-12;0
12;14;59;-5;0
12;15;0;0;0
12;15;1;-11;0
12;15;2;-15;0
12;15;3;5;1
12;15;4;0;1
12;15;5;0;1
12;15;6;0;1
12;15;7;0;-1
12;15;8;0;-1
12;15;9;0;-1
12;15;10;0;-1
12;15;11;0;-1
12;15;12;0;-1
12;15;13;0;-1
12;15;14;0;-1
12;15;15;0;-1
12;15;16;0;-1
12;15;17;-6;-1
12;15;18;-20;-1
12;15;19;20;-1
12;15;20;25;-1
12;15;21;29;-1
12;15;22;29;-1
12;15;23;29;-1
12;15;24;29;-1
12;15;25;19;-1
12;15;26;22;-1
12;15;27;27;-1
12;15;28;2;-1
13;9;44;5;-1
13;9;45;17;-1
13;9;46;26;-1
13;9;47;28;-1
13;9;48;29;-1
13;9;49;-17;-1
13;9;50;-22;-1
13;9;51;25;-1
13;9;52;25;-1
13;9;53;-21;-1
13;9;54;-16;-1
13;9;55;16;-1
13;9;56;24;-1
13;9;57;26;-1
13;9;58;20;-1
13;9;59;-19;-1
13;10;0;0;-1
13;10;1;0;-1
13;10;2;21;-1
13;10;3;30;-1
13;10;4;15;-1
13;10;5;0;-1
13;10;6;-2;-1
13;10;7;-16;-1
13;10;8;18;-1
13;10;9;28;-1
13;10;10;28;-1
13;10;11;28;-1
13;10;12;29;-1
13;10;13;-32;-1
13;10;14;0;-1
13;10;15;0;-1
13;10;16;0;-1
13;10;17;15;-1
13;10;18;25;-1
13;10;19;0;-1
13;10;20;0;-1
13;10;21;0;-1
13;10;22;0;-1
13;10;23;-15;-1
13;10;24;24;-1
13;10;25;15;-1
13;10;26;28;-1
13;10;27;28;-1
13;10;28;-28;-1
13;10;29;-7;-1
13;10;30;0;-1
13;10;31;0;-1
13;10;32;15;-1
13;10;33;-4;-1
13;10;34;-20;-1
13;10;35;6;-1
13;10;36;0;-1
13;10;37;-15;-1
13;10;38;24;-1
13;10;39;29;-1
13;10;40;25;-1
13;10;41;0;-1
13;10;42;0;-1
13;10;43;-13;-1
13;10;44;11;-1
13;10;45;27;-1
13;10;46;19;-1
13;10;47;-17;-1
13;10;48;0;-1
13;10;49;0;-1
13;10;50;0;-1
13;10;51;0;-1
13;10;52;0;-1
13;10;53;0;-1
13;10;54;-15;-1
13;10;55;28;-1
13;10;56;3;-1
13;10;57;0;-1
13;10;58;13;-1
13;10;59;16;-1
13;11;0;-8;-1
13;11;1;-10;-1
13;11;2;20;-1
13;11;3;30;-1
13;11;4;0;-1
13;11;5;0;-1
13;11;6;0;-1
13;11;7;0;-1
13;11;8;0;-1
13;11;9;-23;-1
13;11;10;-12;-1
13;11;11;0;-1
13;12;24;14;-1
13;12;25;22;-1
13;12;26;24;-1
13;12;27;23;-1
13;12;28;22;-1
13;12;29;0;-1
13;12;30;0;-1
13;12;31;9;-1
13;12;32;22;-1
13;12;33;-8;-1
13;12;34;-12;-1
13;12;35;0;-1
13;12;36;0;-1
13;12;37;13;-1
13;12;38;0;-1
13;12;39;2;-1
13;12;40;25;-1
13;12;41;20;-1
13;12;42;0;-1
13;12;43;-19;-1
13;12;44;25;-1
13;12;45;27;-1
13;12;46;28;-1
13;12;47;28;-1
13;12;48;30;-1
13;12;49;29;-1
13;12;50;20;-1
13;12;51;23;-1
13;12;52;20;-1
13;12;53;0;-1
13;12;54;0;-1
13;12;55;0;-1
13;12;56;0;-1
13;12;57;0;-1
13;12;58;0;-1
13;12;59;9;-1
13;13;0;0;-1
13;13;1;0;-1
13;13;2;0;-1
13;13;3;0;-1
13;13;4;21;-1
13;13;5;30;-1
13;13;6;5;-1
13;13;7;0;-1
13;13;8;0;-1
13;13;9;0;-1
13;13;10;1;-1
13;13;11;0;-1
13;13;12;17;-1
13;13;13;-6;-1
13;13;14;18;-1
13;13;15;20;-1
13;13;16;23;-1
13;13;17;-22;-1
13;13;18;-11;-1
13;13;19;0;-1
13;13;20;-9;-1
13;13;21;30;-1
13;13;22;20;-1
13;13;23;-1;-1
13;13;24;-14;-1
13;13;25;-11;-1
13;13;53;1;-1
13;13;54;0;-1
13;13;55;0;-1
13;13;56;0;-1
13;13;57;15;-1
13;13;58;19;-1
13;13;59;23;-1
13;14;0;23;-1
13;14;1;25;-1
13;14;2;26;-1
13;14;3;2;-1
13;14;4;0;-1
13;14;5;0;-1
13;14;6;3;-1
13;14;7;-7;-1
13;14;8;-12;-1
13;14;9;15;-1
13;14;10;-24;-1
13;14;11;0;-1
13;14;12;0;-1
13;14;13;-15;-1
13;14;14;-15;-1
13;14;15;22;-1
13;14;16;26;-1
13;14;17;27;-1
13;14;18;9;-1
13;14;19;0;-1
13;14;20;-13;-1
13;14;21;0;-1
13;14;22;5;-1
13;14;23;29;-1
13;14;24;21;-1
13;14;25;19;-1
13;14;26;-30;-1
13;14;27;-8;-1
19;10;2;-6;-1
19;10;3;6;-1
19;10;4;14;-1
19;10;5;18;-1
19;10;6;19;-1
19;10;7;20;-1
19;10;8;6;-1
19;10;9;0;-1
19;10;10;6;-1
19;10;11;15;-1
19;10;12;19;-1
19;10;13;18;-1
19;10;14;3;-1
19;10;15;0;-1
19;10;16;0;-1
19;10;17;0;-1
19;10;18;-16;-1
19;10;19;13;-1
19;10;20;18;-1
19;10;21;18;-1
19;10;22;19;-1
19;10;23;19;-1
19;10;24;12;-1
19;10;25;0;-1
19;10;26;0;-1
19;10;27;0;-1
19;10;28;0;-1
19;10;29;15;-1
19;10;30;-18;-1
19;10;31;0;-1
19;10;32;0;-1
19;10;33;0;-1
19;10;34;0;-1
19;10;35;0;-1
19;10;36;0;-1
19;10;37;0;-1
19;10;38;0;-1
19;10;39;0;-1
19;10;40;0;-1
19;10;41;0;-1
19;10;42;0;-1
19;10;43;0;-1
19;10;44;-3;-1
19;10;45;8;-1
19;10;46;25;-1
19;10;47;6;-1
19;10;48;-15;-1
19;10;49;0;-1
19;10;50;0;-1
19;10;51;-3;-1
19;10;52;-18;-1
19;10;53;-12;-1
19;10;54;-18;-1
19;10;55;-13;-1
19;10;56;17;-1
19;10;57;17;-1
19;10;58;1;-1
19;10;59;0;-1
19;11;0;6;-1
19;11;1;11;-1
19;11;2;-16;-1
19;11;3;4;-1
19;11;4;0;-1
19;11;52;-5;-1
19;11;53;18;-1
19;11;54;19;-1
19;11;55;19;-1
19;11;56;18;-1
19;11;57;-14;-1
19;11;58;-11;-1
19;11;59;-9;-1
19;12;0;16;-1
19;12;1;20;-1
19;12;2;25;-1
19;12;3;8;-1
19;12;4;0;-1
19;12;5;0;-1
19;12;6;0;-1
19;12;7;0;-1
19;12;8;15;-1
19;12;9;20;-1
19;12;10;23;-1
19;12;11;-6;-1
19;12;12;-4;-1
19;12;13;0;-1
19;12;14;0;-1
19;12;15;0;-1
19;12;16;0;-1
19;12;17;0;-1
19;12;18;0;-1
19;12;19;0;-1
19;12;20;15;-1
19;12;21;21;-1
19;12;22;21;-1
19;12;23;-20;-1
19;12;24;-21;-1
19;12;25;-4;-1
19;12;26;0;-1
19;12;27;0;-1
19;12;28;0;-1
19;12;29;0;-1
19;12;30;0;-1
19;12;31;0;-1
19;12;32;17;-1
19;12;33;21;-1
19;12;34;9;-1
19;12;35;0;-1
19;12;36;15;-1
19;12;37;0;-1
19;12;38;22;-1
19;12;39;23;-1
19;12;40;22;-1
19;12;41;14;-1
19;12;42;0;-1
19;12;43;0;-1
19;12;44;0;-1
19;12;45;-7;-1
19;12;46;-15;-1
19;12;47;11;-1
19;12;48;-4;-1
19;12;49;15;-1
19;12;50;15;-1
19;12;51;11;-1
19;12;52;21;-1
19;12;53;19;-1
19;12;54;20;-1
19;12;55;22;-1
19;12;56;21;-1
19;12;57;22;-1
19;12;58;-21;-1
19;12;59;-21;-1
19;13;0;-19;-1
19;13;1;-22;-1
19;13;2;-20;-1
19;13;3;-20;-1
19;13;4;-21;-1
19;13;5;-10;-1
19;13;6;0;-1
19;13;7;0;-1
19;13;8;0;-1
19;13;9;0;-1
19;13;10;1;-1
19;13;11;20;-1
19;13;12;21;-1
19;13;13;20;-1
19;13;14;20;-1
19;13;15;-21;-1
19;13;16;-5;-1
19;13;17;2;-1
20;10;0;12;-1
20;10;1;22;-1
20;10;2;23;-1
20;10;3;0;-1
20;10;4;0;-1
20;10;5;21;-1
20;10;6;-1;-1
20;10;7;26;-1
20;10;8;26;-1
20;10;9;-23;-1
20;10;10;5;-1
20;10;30;22;-1
20;10;31;23;-1
20;10;32;13;-1
20;10;33;0;-1
20;10;34;0;-1
20;10;35;0;-1
20;10;36;0;-1
20;10;37;0;-1
20;10;38;0;-1
20;10;39;0;-1
20;10;40;0;-1
20;10;41;0;-1
20;10;42;0;-1
20;10;43;0;-1
20;10;44;0;-1
20;10;45;15;-1
20;10;46;8;-1
20;10;47;0;-1
20;10;48;0;-1
20;10;49;8;-1
20;10;50;0;-1
20;10;51;9;-1
20;10;52;4;-1
20;10;53;16;-1
20;10;54;-1000;-1
20;10;55;-1000;-1
20;10;56;-1000;-1
20;10;57;-1000;-1
20;10;58;-1000;-1
20;10;59;-1000;-1
20;11;0;-1000;-1
20;11;1;-1000;-1
20;11;2;0;-1
20;11;11;25;-1
20;11;12;0;-1
20;11;13;0;-1
20;11;14;-16;-1
20;11;15;18;-1
20;11;16;3;-1
20;11;17;15;-1
20;11;18;0;-1
20;11;19;13;-1
20;11;20;0;-1
20;11;21;22;-1
20;11;22;0;-1
20;11;23;0;-1
20;11;24;0;-1
20;11;25;26;-1
20;11;26;26;-1
20;11;27;25;-1
20;11;28;26;-1
20;11;29;20;-1
20;11;30;0;-1
20;11;31;0;-1
20;11;32;0;-1
20;17;18;2;-1
20;17;19;22;-1
20;17;20;28;-1
20;17;21;14;-1
20;17;22;0;-1
20;17;23;0;-1
20;17;24;0;-1
20;17;25;0;-1
20;17;26;0;-1
20;17;27;0;-1
20;17;28;20;-1
20;17;29;28;-1
20;17;30;10;-1
20;17;31;0;-1
20;17;32;0;-1
20;17;33;0;-1
20;17;34;23;-1
20;17;35;25;-1
20;17;36;-10;-1
20;17;37;-19;-1
20;17;38;18;-1
20;17;39;24;-1
20;17;40;-24;-1
20;17;41;-2;-1
20;17;42;0;-1
20;17;43;-7;-1
20;17;44;16;-1
20;17;45;23;-1
20;17;46;26;-1
20;17;47;26;-1
20;17;48;26;-1
20;17;49;11;-1
20;17;50;0;-1
20;17;51;4;-1
20;17;52;24;-1
20;17;53;25;-1
20;17;54;6;-1
20;17;55;0;-1
20;17;56;0;-1
20;17;57;0;-1
21;9;57;11;0
21;9;58;20;0
21;9;59;0;0
21;10;0;0;1
21;10;1;0;1
21;10;2;0;1
21;10;3;0;1
21;10;4;0;1
21;10;5;0;1
21;10;6;0;1
21;10;7;0;1
21;10;8;0;1
21;10;9;0;1
21;10;10;0;1
21;10;11;0;0
21;10;12;0;0
21;10;13;0;0
21;10;14;-4;0
21;10;15;-21;0
21;10;16;-14;0
21;10;17;24;0
21;10;18;13;0
21;10;19;0;0
21;10;20;0;0
21;10;21;6;0
21;10;22;25;0
21;10;23;24;0
21;10;24;0;0
21;10;25;-5;0
21;10;26;0;0
21;10;27;0;0
21;10;28;0;0
21;10;29;-11;0
21;10;30;0;1
21;10;31;0;1
21;10;32;0;1
21;10;33;0;1
21;10;34;0;1
21;10;35;0;1
21;10;36;0;1
21;10;37;0;1
21;10;38;0;1
21;10;39;0;1
21;10;40;0;1
21;10;41;0;1
21;10;42;0;1
21;10;43;0;0
21;10;44;0;0
21;10;45;0;0
21;10;46;-17;0
21;10;47;-17;0
21;10;48;29;0
21;10;49;19;0
21;10;50;0;0
21;10;51;0;0
21;10;52;0;0
21;10;53;0;0
21;10;54;0;0
21;10;55;-15;0
21;10;56;-6;0
21;10;57;18;0
21;10;58;0;0
21;10;59;0;0
21;11;0;0;0
21;11;1;0;0
21;11;2;8;0
21;11;3;29;0
21;11;4;12;0
21;11;5;0;0
21;11;6;0;0
21;11;7;3;0
21;11;8;23;0
21;11;9;-7;0
21;11;10;-18;0
21;11;11;-18;0
21;11;12;21;0
21;11;13;26;0
21;11;14;0;0
21;11;15;0;0
21;11;16;0;0
21;11;17;14;0
21;11;18;28;0
21;11;19;9;0
21;11;20;-13;0
21;11;21;-22;0
21;11;22;25;0
21;11;23;5;0
21;11;24;0;0
21;11;25;4;0
21;11;26;25;0
21;11;27;2;0
21;11;28;-9;0
21;11;29;-0;0
21;11;30;7;0
21;11;31;5;0
21;11;32;5;0
21;11;33;-0;0
21;11;34;-24;0
21;11;35;-16;0
21;11;36;-21;0
21;11;37;-11;0
21;11;38;-21;0
21;11;39;0;0
21;11;40;-3;0
21;11;41;-2;0
21;11;42;-2;0
21;12;10;-6;0
21;12;11;-6;0
21;12;12;0;0
21;12;13;0;0
21;12;14;19;0
21;12;15;25;0
21;12;16;-16;0
21;12;17;-20;0
21;12;18;-20;0
21;12;19;-26;0
21;12;20;-21;0
21;12;21;-17;0
21;12;22;-17;0
21;12;23;-23;0
21;12;24;-19;0
21;12;25;-22;0
21;12;26;-18;0
21;12;27;-22;0
21;12;28;12;0
21;12;29;7;0
21;12;30;4;0
21;18;28;-6;0
21;18;29;17;0
21;18;30;0;0
21;18;31;0;1
21;18;32;0;1
21;18;33;0;1
21;18;34;0;1
21;18;35;0;1
21;18;36;0;1
21;18;37;0;1
21;18;38;0;1
21;18;39;0;1
21;18;40;0;1
21;18;41;0;1
21;18;42;0;1
21;18;43;0;1
21;18;44;0;1
21;18;45;0;1
21;18;46;0;1
21;18;47;0;1
21;18;48;0;1
21;18;49;0;1
21;18;50;0;1
21;18;51;0;1
21;18;52;0;1
21;18;53;0;1
21;18;54;0;1
21;18;55;0;1
21;18;56;-2;1
21;18;57;-1;1
21;18;58;-12;1
21;18;59;0;1
21;19;0;-14;1
21;19;1;-5;1
21;19;2;0;1
21;19;3;0;1
21;19;4;0;1
21;19;5;0;1
21;19;6;0;1
21;19;7;0;1
21;19;8;0;1
21;19;9;0;1
21;19;10;0;1
21;19;11;0;1
21;19;12;0;1
21;19;13;0;1
21;19;14;0;1
21;19;15;0;1
21;19;16;0;1
21;19;17;0;1
21;19;18;0;1
21;19;19;0;1
21;19;20;0;1
21;19;21;0;1
21;19;22;0;1
21;19;23;0;0
21;19;24;0;0
21;19;25;18;0
21;19;26;26;0
21;19;27;27;0
21;19;28;25;0
21;19;29;0;0
21;19;30;0;0
21;19;31;10;0
21;19;32;0;0
21;19;40;0;0
21;19;41;0;0
21;19;42;7;0
21;19;43;25;0
21;19;44;4;0
21;19;45;27;0
21;19;46;15;0
21;19;47;0;0
21;19;48;-7;0
21;19;49;11;0
21;19;50;29;0
21;19;51;8;0
21;19;52;22;0
21;19;53;-25;0
21;19;54;-17;0
22;10;37;-10;0
22;10;38;-5;0
22;10;39;14;0
22;10;40;31;0
22;10;41;0;0
22;10;42;0;0
22;10;43;11;0
22;10;44;33;0
22;10;45;0;0
22;10;46;0;0
22;10;47;-19;0
22;10;48;12;0
22;10;49;29;0
22;10;50;30;0
22;10;51;29;0
22;10;52;17;0
22;10;53;-16;0
22;10;54;0;0
22;10;55;0;0
22;10;56;0;0
22;10;57;5;0
22;10;58;35;0
22;10;59;8;0
22;11;0;-15;0
22;11;1;-2;0
22;11;2;-2;0
22;11;3;23;0
22;11;4;28;0
22;11;5;28;0
22;11;6;28;0
22;11;7;24;0
22;11;8;27;0
22;11;9;32;0
22;11;10;31;0
22;11;11;-17;0
22;11;12;-4;0
