Tag;Stunde;Minute;Ruderschlaege/Minute;Segel
25;13;1;0;1
25;13;2;0;1
25;13;3;0;1
25;13;4;0;1
25;13;5;0;1
25;13;6;0;1
25;13;7;0;1
25;13;8;0;1
25;13;9;0;1
25;13;10;0;1
25;13;11;0;1
25;13;12;0;1
25;13;14;-7;0
25;13;15;26;0
25;13;16;31;0
25;13;17;34;0
25;13;18;-30;0
25;13;20;9;0
25;14;18;-24;0
25;14;19;10;0
25;14;20;35;0
25;14;21;32;0
25;14;22;33;0
25;14;23;36;0
25;14;24;-31;0
25;14;25;30;0
25;14;26;38;0
25;14;27;-39;0
25;14;28;-10;0
25;14;29;-1;0
25;14;30;-19;0
25;14;31;25;0
25;14;33;32;0
25;14;34;37;0
25;14;35;36;0
25;14;36;37;0
25;14;37;32;0
25;14;38;-25;0
25;14;41;15;0
25;14;42;40;0
25;14;43;39;0
25;14;44;3;0
25;14;45;36;0
25;14;46;-13;0
25;14;47;26;0
25;14;49;33;0
25;14;50;38;0
25;14;51;38;0
25;14;52;31;0
25;14;53;38;0
25;14;54;39;0
25;14;55;38;0
25;14;56;-37;0
25;14;57;-12;0
25;14;58;0;1
25;14;59;0;1
25;15;0;0;1
25;15;1;0;1
25;15;2;0;1
25;15;3;0;1
25;15;4;0;1
25;15;5;0;1
25;15;6;0;1
25;15;7;-9;0
25;15;8;-32;0
25;15;9;26;0
25;15;11;22;0
25;15;12;36;0
25;15;13;37;0
25;15;14;37;0
25;15;15;39;0
25;15;16;39;0
25;15;17;38;0
25;15;18;38;0
25;15;19;37;0
25;15;20;38;0
25;15;21;-38;0
25;15;22;-20;0
25;15;23;-26;0
25;15;24;-25;0
25;15;26;0;1
25;15;27;0;1
25;15;28;0;1
25;15;29;0;1
25;15;30;0;1
25;15;31;0;1
25;15;32;0;1
25;15;33;0;1
25;15;34;0;1
25;15;35;0;1
25;15;36;0;1
25;15;38;-5;0
25;15;39;-6;0
25;15;43;-12;0
25;15;44;-15;0
25;16;17;2;0
25;16;19;28;0
25;16;20;32;0
25;16;21;25;0
25;16;22;29;0
25;16;23;31;0
25;16;24;31;0
25;16;25;-32;0
25;16;26;-25;0
25;16;27;32;0
25;16;28;33;0
25;16;29;-31;0
25;16;31;-17;0
25;16;32;21;0
25;16;33;24;0
25;16;34;25;0
25;16;35;25;0
25;16;36;30;0
25;16;37;28;0
25;16;38;31;0
25;16;39;32;0
25;16;40;30;0
25;16;41;30;0
25;16;42;5;0
25;16;43;-2;0
25;16;44;-9;0
25;16;46;0;1
25;16;47;0;1
25;16;48;0;1
25;16;49;0;1
25;16;50;0;1
25;16;52;-22;0
25;16;53;32;0
25;16;54;-29;0
25;16;55;-29;0
25;16;56;28;0
25;16;57;32;0
25;16;58;-17;0
25;16;59;-29;0
25;17;0;-28;0
25;17;1;-20;0
25;17;43;-24;0
25;17;44;22;0
25;17;45;33;0
25;17;46;34;0
25;17;47;36;0
25;17;48;8;0
25;17;49;25;0
25;17;50;33;0
25;17;51;-8;0
25;17;53;0;1
25;17;54;0;1
25;17;55;0;1
25;17;56;0;1
25;17;57;0;1
25;17;58;0;1
25;18;1;3;0
25;18;2;31;0
25;18;3;35;0
25;18;4;35;0
25;18;5;35;0
25;18;6;34;0
25;18;7;35;0
25;18;8;-22;0
25;18;9;0;1
25;18;10;0;1
25;18;11;0;1
25;18;12;0;1
25;18;13;0;1
25;18;14;-7;0
25;18;15;-14;0
25;18;16;-28;0
25;18;17;-8;0
26;7;40;-31;0
26;7;41;25;0
26;7;42;-30;0
26;7;43;-25;0
26;7;44;32;0
26;7;45;33;0
26;7;46;34;0
26;7;47;12;0
26;7;48;16;0
26;7;49;19;0
26;7;50;34;0
26;7;51;-36;0
26;7;52;32;0
26;7;53;-32;0
26;7;54;-30;0
26;7;55;34;0
26;7;56;35;0
26;7;57;33;0
26;7;58;10;0
26;8;1;-9;0
26;8;2;33;0
26;8;3;30;0
26;8;4;13;0
26;8;6;27;0
26;8;7;29;0
26;8;8;17;0
26;17;48;-3;0
26;17;49;10;0
26;17;50;20;0
26;17;51;32;0
26;17;52;30;0
26;17;53;33;0
26;17;54;18;0
26;17;55;-13;0
26;17;56;-26;0
26;17;57;35;0
26;17;58;34;0
26;17;59;27;0
26;18;0;-13;0
26;18;1;-2;0
26;18;2;-1;0
26;18;3;35;0
26;18;4;18;0
26;18;5;-10;0
26;18;6;-24;0
26;18;7;33;0
26;18;8;34;0
26;18;9;31;0
26;18;10;15;0
26;18;11;24;0
26;18;12;-3;0
27;10;50;-99;0
27;10;51;-99;0
27;10;52;-99;0
27;10;53;-99;0
27;10;54;-99;0
27;10;55;-99;0
27;10;56;-99;0
27;10;57;-99;0
27;10;58;-99;0
27;10;59;0;1
27;11;0;0;1
27;11;1;0;1
27;11;2;0;1
27;11;3;0;1
27;11;4;0;1
27;11;5;0;1
27;11;6;0;1
27;11;7;0;1
27;11;8;0;1
27;11;9;0;1
27;11;10;-4;0
27;11;11;-22;0
27;11;12;7;0
27;11;13;34;0
27;11;14;29;0
27;11;16;32;0
27;11;17;34;0
27;11;18;34;0
27;11;19;33;0
27;11;20;3;0
27;11;21;7;0
27;11;22;32;0
27;11;23;34;0
27;11;24;33;0
27;11;25;-8;0
27;11;26;0;0
27;11;27;0;0
27;11;28;0;0
27;11;29;0;0
27;11;30;4;0
27;11;31;32;0
27;11;32;34;0
27;11;33;33;0
27;11;34;35;0
27;11;35;34;0
27;11;36;35;0
27;11;37;34;0
27;11;38;31;0
27;11;39;34;0
27;11;40;27;0
27;11;43;33;0
27;11;44;34;0
27;11;45;35;0
27;11;46;32;0
27;11;47;35;0
27;11;48;33;0
27;11;49;31;0
27;11;50;32;0
27;11;51;33;0
27;11;52;33;0
27;11;53;30;0
27;11;54;30;0
27;11;55;36;0
27;11;56;19;0
27;11;57;-26;0
27;11;58;15;0
27;12;0;30;0
27;12;1;5;0
27;12;2;-4;0
27;12;5;30;0
27;12;6;32;0
27;12;7;5;0
27;14;16;5;0
27;14;17;15;0
27;14;18;33;0
27;14;19;15;0
27;14;20;-16;0
27;14;21;31;0
27;14;22;-13;0
27;14;23;17;0
27;14;25;0;1
27;14;26;0;1
27;14;27;0;1
27;14;28;0;1
27;14;29;0;1
27;14;30;0;1
27;14;31;0;1
27;14;33;-6;0
27;14;34;27;0
27;14;36;30;0
27;14;37;35;0
27;14;38;10;0
27;14;39;-16;0
27;14;40;34;0
27;14;41;25;0
27;14;42;4;0
27;14;43;34;0
27;14;44;34;0
27;14;45;9;0
27;14;46;41;0
27;14;47;11;0
27;14;49;4;0
27;14;50;-19;0
27;14;51;15;0
27;14;52;36;0
27;14;53;24;0
27;14;54;15;0
27;14;55;11;0
2;11;40;20;0
2;11;41;12;0
2;11;42;30;0
2;11;43;9;0
2;11;44;30;0
2;11;45;29;0
2;11;46;29;0
2;11;47;-15;0
2;11;48;30;0
2;11;49;29;0
2;11;50;30;0
2;11;51;29;0
2;11;52;28;0
2;11;53;28;0
2;11;54;28;0
2;11;55;27;0
2;11;56;26;0
2;11;57;29;0
2;11;58;29;0
2;11;59;1;0
2;12;8;30;0
2;12;9;30;0
2;12;10;31;0
2;12;11;32;0
2;12;12;30;0
2;12;13;-9;0
2;12;25;34;0
2;12;26;33;0
2;12;27;31;0
2;12;28;-23;0
2;12;34;31;0
2;12;35;31;0
2;12;36;15;0
3;11;21;14;0
3;11;22;11;0
3;11;26;24;0
3;11;28;-10;0
3;11;29;-22;0
3;11;30;-25;0
3;11;32;24;0
3;11;33;28;0
3;11;34;-15;0
3;11;35;-10;0
3;11;36;25;0
3;11;37;27;0
3;11;38;-24;0
3;11;40;-24;0
3;11;41;-24;0
3;11;42;-24;0
3;11;43;-2;0
3;11;58;-11;0
3;11;59;-23;0
3;12;0;25;0
3;12;1;25;0
3;12;2;24;0
3;12;3;25;0
3;12;4;-23;0
3;12;5;-4;0
3;12;7;26;0
3;12;8;26;0
3;12;9;26;0
3;12;13;-19;0
3;12;14;25;0
3;12;15;18;0
3;12;30;-4;0
3;12;31;24;0
3;12;32;25;0
3;12;33;25;0
3;12;34;-26;0
3;12;35;-5;0
3;12;36;18;0
3;12;37;27;0
3;12;38;-11;0
3;12;42;21;0
3;12;43;26;0
3;12;44;27;0
3;12;45;27;0
3;12;46;28;0
3;12;47;28;0
3;12;48;-26;0
3;12;49;-2;0
3;12;55;6;0
3;12;56;29;0
3;12;57;15;0
3;12;59;6;0
3;13;0;24;0
3;13;1;28;0
3;13;2;27;0
3;13;3;6;0
3;15;18;2;0
3;15;19;5;0
3;15;20;20;0
3;15;21;23;0
3;15;22;25;0
3;15;23;25;0
3;15;24;25;0
3;15;25;25;0
3;15;26;25;0
3;15;27;25;0
3;15;28;25;0
3;15;29;15;0
3;15;31;25;0
3;15;32;9;0
3;15;33;25;0
3;15;34;25;0
3;15;35;25;0
3;15;36;26;0
3;15;37;25;0
3;15;38;14;0
3;15;43;19;0
3;15;44;24;0
3;15;45;25;0
3;15;46;25;0
3;15;47;26;0
3;15;48;25;0
3;15;49;5;0
3;15;58;7;0
3;15;59;23;0
3;16;0;25;0
3;16;1;25;0
3;16;2;25;0
3;16;3;25;0
3;16;4;24;0
3;16;5;24;0
3;16;6;24;0
3;16;7;13;0
3;16;10;0;1
3;16;11;0;1
3;16;12;0;1
3;16;13;0;1
3;16;14;0;1
3;16;15;0;1
3;16;16;0;1
3;16;17;0;1
3;16;18;0;1
3;16;19;0;1
3;16;20;0;1
3;16;21;0;1
3;16;22;0;1
3;16;23;0;1
3;16;24;0;1
3;16;25;0;1
3;16;26;0;1
3;16;27;0;1
3;16;28;0;1
3;16;29;0;1
3;16;30;0;1
3;16;31;0;1
3;16;32;0;1
3;16;33;0;1
3;16;34;0;1
3;16;35;0;1
3;16;36;0;1
3;16;37;0;1
3;16;38;0;1
3;16;39;0;1
3;16;40;0;1
3;16;41;0;1
3;16;42;0;1
3;16;43;0;1
3;16;44;0;1
3;16;45;0;1
3;16;46;0;1
3;16;47;0;1
3;16;48;0;1
3;16;49;0;1
3;16;50;0;1
3;16;51;0;1
3;16;52;0;1
3;16;53;0;1
3;16;54;0;1
3;16;55;0;1
3;16;56;0;1
3;17;3;26;0
3;17;4;27;0
3;17;5;24;0
3;17;6;24;0
3;17;7;24;0
3;17;8;25;0
3;17;9;16;0
3;17;10;30;0
3;17;11;5;0
3;17;12;0;1
3;17;13;0;1
3;17;14;0;1
3;17;15;0;1
3;17;16;0;1
3;17;17;0;1
3;17;18;0;1
3;17;19;0;1
3;17;20;0;1
3;17;23;-14;0
3;17;24;27;0
3;17;25;27;0
3;17;26;28;0
3;17;27;27;0
3;17;28;27;0
3;17;29;27;0
3;17;30;28;0
3;17;31;28;0
3;17;32;31;0
3;17;33;14;0
3;17;34;14;0
3;17;35;27;0
3;17;36;27;0
4;11;6;-99;0
4;11;7;-99;0
4;11;8;-99;0
4;11;9;-99;0
4;11;10;-99;0
4;11;11;-99;0
4;11;12;8;0
4;11;13;-99;0
4;11;14;-99;0
4;11;15;5;0
4;11;16;15;0
4;11;17;4;0
4;11;18;6;0
4;11;19;22;0
4;11;20;5;0
4;11;21;-99;0
4;11;22;-99;0
4;11;23;-99;0
4;11;24;6;0
4;11;25;20;0
4;11;26;21;0
4;11;27;20;0
4;11;29;4;0
4;11;30;22;0
4;11;31;22;0
4;11;32;22;0
4;11;33;3;0
4;11;38;4;0
4;11;39;-23;0
4;11;40;-23;0
4;11;41;-23;0
4;11;42;-23;0
4;11;43;-10;0
4;11;45;6;0
4;11;46;17;0
4;11;47;18;0
4;11;48;5;0
4;11;49;11;0
4;11;51;21;0
4;11;52;21;0
4;11;53;21;0
4;11;54;6;0
4;11;57;0;1
4;11;58;0;1
4;11;59;0;1
4;12;0;0;1
4;12;1;0;1
4;12;2;0;1
4;12;3;0;1
4;12;5;-6;0
4;12;6;-7;0
4;12;7;-18;0
4;12;8;-3;0
4;12;9;-10;0
4;12;10;6;0
4;12;11;1;0
4;12;19;-18;0
4;12;20;10;0
4;12;21;13;0
4;12;22;24;0
4;12;23;25;0
4;12;24;25;0
4;12;25;25;0
4;12;26;26;0
4;12;27;25;0
4;12;28;26;0
4;12;29;27;0
4;12;30;3;0
4;12;33;0;1
4;12;34;0;1
4;12;35;0;1
4;12;36;0;1
4;12;37;0;1
4;12;38;0;1
4;12;39;0;1
4;12;40;0;1
4;12;41;0;0
4;12;42;0;0
4;12;43;0;0
4;12;44;0;0
4;12;45;0;0
4;12;46;0;0
4;12;47;3;0
4;12;48;-15;0
4;12;49;-14;0
4;12;50;-4;0
4;14;30;20;0
4;14;31;23;0
4;14;32;23;0
4;14;33;27;0
4;14;34;18;0
4;14;35;26;0
4;14;36;23;0
4;14;37;21;0
4;14;38;5;0
4;14;41;13;0
4;14;42;28;0
4;14;43;19;0
4;14;44;23;0
4;14;45;5;0
4;14;48;9;0
4;14;49;20;0
4;14;50;25;0
4;14;51;26;0
4;14;52;26;0
4;14;53;24;0
4;14;54;6;0
4;14;58;25;0
4;14;59;-20;0
4;15;0;-10;0
4;15;5;12;0
4;15;6;22;0
4;15;7;27;0
4;15;8;20;0
4;15;9;23;0
4;15;10;25;0
4;15;11;25;0
4;15;12;24;0
4;15;13;23;0
4;15;14;25;0
4;15;15;25;0
4;15;16;13;0
4;15;24;14;0
4;15;25;15;0
4;15;26;19;0
4;15;27;21;0
4;15;28;22;0
4;15;29;24;0
4;15;30;24;0
4;15;31;25;0
4;15;32;26;0
4;15;33;25;0
4;15;34;25;0
4;15;35;24;0
4;15;36;23;0
4;15;37;22;0
4;15;38;21;0
4;15;42;0;1
4;15;43;0;1
4;15;44;0;1
4;15;45;0;1
4;15;46;0;1
4;15;47;0;1
4;15;48;0;1
4;15;49;0;1
4;15;50;0;1
4;15;51;0;1
4;15;52;0;1
4;15;53;0;1
4;15;54;0;1
4;15;55;0;1
4;15;56;0;1
4;15;57;0;1
4;15;58;0;1
4;15;59;0;1
4;16;0;0;1
4;16;1;0;1
4;16;2;0;1
4;16;3;0;1
4;16;4;0;1
4;16;5;0;1
4;16;6;0;1
4;16;7;0;1
4;16;8;0;1
4;16;9;0;1
4;16;10;0;1
4;16;11;0;1
4;16;12;0;1
4;16;13;0;1
4;16;14;0;1
4;16;20;11;0
4;16;21;18;0
4;16;22;25;0
4;16;23;26;0
4;16;24;14;0
4;16;25;26;0
4;16;26;27;0
4;16;27;23;0
4;16;28;18;0
4;16;29;19;0
4;16;30;17;0
4;16;31;23;0
4;16;32;22;0
4;16;33;22;0
4;16;34;25;0
4;16;35;25;0
4;16;36;25;0
4;16;37;25;0
4;16;38;24;0
4;16;39;22;0
4;16;40;21;0
4;16;41;25;0
4;16;42;26;0
4;16;43;21;0
4;16;45;25;0
4;16;46;24;0
4;16;47;24;0
4;16;48;3;0
4;16;51;-17;0
4;16;52;-18;0
4;16;53;23;0
4;16;54;21;0
4;16;55;21;0
4;16;56;-12;0
5;10;56;-7;0
5;10;57;23;0
5;10;58;24;0
5;10;59;-20;0
5;11;0;22;0
5;11;1;23;0
5;11;2;25;0
5;11;3;-22;0
5;11;4;24;0
5;11;5;-23;0
5;11;6;-24;0
5;11;7;-25;0
5;11;8;23;0
5;11;9;1;0
5;11;10;-11;0
5;11;11;26;0
5;11;12;27;0
5;11;13;25;0
5;11;14;25;0
5;11;15;26;0
5;11;16;-22;0
5;11;19;0;1
5;11;20;0;1
5;11;21;0;1
5;11;22;0;1
5;11;23;0;1
5;11;24;0;1
5;11;25;0;1
5;11;28;1;0
5;11;29;25;0
5;11;30;-11;0
5;11;56;-13;0
5;11;57;26;0
5;11;58;17;0
5;12;3;-18;0
5;12;4;28;0
5;12;5;28;0
5;12;6;28;0
5;12;7;28;0
5;12;8;10;0
5;12;9;13;0
5;12;10;27;0
5;12;11;6;0
5;12;13;0;1
5;12;14;0;1
5;12;15;0;1
5;12;16;0;1
5;12;17;0;1
5;12;18;0;1
5;12;20;2;0
5;12;21;21;0
5;12;22;29;0
5;12;23;-22;0
5;12;42;-8;0
5;12;43;23;0
5;12;44;25;0
5;12;45;26;0
5;12;46;26;0
5;12;47;20;0
5;12;50;-2;0
5;12;51;-24;0
5;12;52;26;0
5;12;53;27;0
5;12;54;-19;0
5;12;56;0;1
5;12;57;0;1
5;12;58;0;1
5;12;59;0;1
5;13;0;0;1
5;13;1;0;1
5;13;2;0;1
5;13;3;0;1
5;13;4;0;1
5;13;5;0;1
5;13;7;-6;0
5;13;8;-14;0
5;13;9;27;0
5;13;10;-2;0
5;14;44;-99;0
5;14;45;-18;0
5;14;46;15;0
5;14;47;23;0
5;14;48;22;0
5;14;49;24;0
5;14;50;25;0
5;14;51;24;0
5;14;52;16;0
5;14;53;26;0
5;14;54;25;0
5;14;55;26;0
5;14;56;25;0
5;14;57;26;0
5;14;58;27;0
5;14;59;27;0
5;15;0;-5;0
5;15;3;0;1
5;15;4;0;1
5;15;5;0;1
5;15;6;0;1
5;15;7;0;1
5;15;8;0;1
5;15;9;0;1
5;15;10;0;1
5;15;11;0;1
5;15;12;0;1
5;15;13;0;1
5;15;22;-20;0
5;15;23;23;0
5;15;24;24;0
5;15;25;20;0
5;15;26;18;0
5;15;27;27;0
5;15;28;25;0
5;15;29;27;0
5;15;30;26;0
5;15;31;26;0
5;15;32;26;0
5;15;33;27;0
5;15;34;26;0
5;15;35;27;0
5;15;36;-14;0
5;15;37;-1;0
5;15;38;5;0
5;15;39;32;0
5;15;40;18;0
5;15;42;0;1
5;15;43;0;1
5;15;44;0;1
5;15;45;0;1
5;15;46;0;1
5;15;47;-6;0
5;15;48;-10;0
5;15;49;17;0
5;15;50;-26;0
5;15;51;-14;0
5;15;52;-19;0
5;15;53;-16;0
5;15;54;-17;0
5;16;3;-23;0
5;16;4;-4;0
5;16;5;19;0
5;16;6;-2;0
5;16;7;28;0
5;16;8;-4;0
5;16;9;-23;0
5;16;10;25;0
5;16;11;27;0
5;16;12;28;0
5;16;13;25;0
5;16;14;28;0
5;16;15;27;0
5;16;16;29;0
5;16;17;-21;0
5;16;18;22;0
5;16;19;24;0
5;16;20;26;0
5;16;21;25;0
5;16;22;25;0
5;16;23;26;0
5;16;24;27;0
5;16;25;27;0
5;16;26;25;0
5;16;27;27;0
5;16;28;26;0
5;16;29;27;0
5;16;30;27;0
5;17;4;20;0
5;17;5;22;0
5;17;6;27;0
5;17;7;27;0
5;17;8;26;0
5;17;9;26;0
5;17;10;13;0
5;17;12;0;1
5;17;23;0;1
5;17;14;0;1
5;17;15;0;1
5;17;16;0;1
5;17;17;0;1
5;17;31;-18;0
5;17;32;25;0
5;17;33;27;0
5;17;34;26;0
5;17;35;27;0
5;17;36;26;0
5;17;37;26;0
5;17;38;27;0
5;17;39;27;0
5;17;40;26;0
5;17;41;25;0
5;17;42;25;0
5;17;43;28;0
5;17;44;26;0
5;17;45;30;0
5;17;46;8;0
5;17;48;0;1
5;17;49;0;1
5;17;50;0;1
5;17;51;0;1
5;17;52;0;1
5;17;53;0;1
5;17;54;0;1
5;17;57;-10;0
5;17;58;22;0
5;17;59;-28;0
5;18;0;-6;0
6;13;42;4;0
6;13;43;10;0
6;13;44;14;0
6;13;45;4;0
6;13;46;20;0
6;13;47;12;0
6;13;50;-12;0
6;13;51;20;0
6;13;52;20;0
6;13;53;11;0
6;13;54;12;0
6;13;55;-20;0
6;13;56;-23;0
6;13;57;-18;0
6;13;58;-16;0
6;13;59;23;0
6;13;0;23;0
6;14;1;23;0
6;14;2;13;0
6;14;3;0;0
6;14;4;0;0
6;14;5;0;0
6;14;6;0;0
6;14;7;0;0
6;14;8;0;1
6;14;9;0;1
6;14;10;0;1
6;14;11;0;1
6;14;12;0;1
6;14;13;0;1
6;14;14;0;1
6;14;15;0;1
6;14;16;0;1
6;14;17;0;1
6;14;18;0;1
6;14;19;0;1
6;14;20;0;1
6;14;21;0;1
6;14;22;0;1
6;14;23;0;1
6;14;24;0;1
6;14;25;0;1
6;14;26;0;1
6;14;27;0;1
6;14;34;18;0
6;14;35;20;0
6;14;36;23;0
6;14;37;24;0
6;14;38;22;0
6;14;39;25;0
6;14;40;23;0
6;14;41;13;0
6;14;43;13;0
6;14;44;24;0
6;14;45;13;0
6;14;46;-3;0
6;14;47;26;0
6;14;48;26;0
6;14;49;27;0
6;14;50;28;0
6;14;51;28;0
6;14;52;29;0
6;14;53;2;0
6;15;0;-2;0
6;15;1;15;0
6;15;2;-99;0
6;15;3;-30;0
6;15;5;-99;0
6;15;6;-99;0
6;15;7;-99;0
6;15;8;-29;0
6;15;10;24;0
6;15;11;7;0
6;15;12;0;1
6;15;13;0;1
6;15;14;0;1
6;15;15;0;1
6;15;16;0;1
6;15;17;0;1
6;15;18;0;1
6;15;19;0;1
6;15;20;0;1
6;15;21;0;1
6;17;2;0;1
6;17;3;0;1
6;17;4;0;1
6;17;5;0;1
6;17;6;0;1
6;17;7;0;1
6;17;8;0;1
6;17;9;0;1
6;17;10;0;1
6;17;11;0;1
6;17;12;0;1
6;17;13;0;1
6;18;21;0;1
6;18;22;0;1
6;18;23;0;1
6;18;24;0;1
6;18;25;0;1
6;18;26;0;1
6;18;27;0;1
6;18;28;0;1
6;18;29;0;1
6;18;30;0;1
6;18;31;0;1
6;18;32;0;1
6;18;33;0;1
6;18;34;0;1
6;18;35;0;1
6;18;36;0;1
6;18;37;0;1
6;18;38;0;1
6;18;39;0;1
6;18;40;0;1
6;18;41;0;1
6;18;42;0;1
6;18;43;0;1
6;18;44;0;1
6;18;45;0;1
6;18;46;0;1
6;18;47;0;1
6;18;48;0;1
6;18;49;0;1
6;18;50;0;1
6;18;51;0;1
6;18;52;0;1
6;18;53;0;1
6;18;54;0;1
6;18;55;0;1
6;18;56;0;1
6;18;57;0;1
6;18;58;0;1
6;18;59;0;1
6;19;0;0;1
6;19;1;0;1
6;19;2;0;1
6;19;3;0;1
6;19;4;0;1
6;19;5;0;1
6;19;6;0;1
6;19;7;0;1
6;19;8;0;1
6;19;9;0;1
6;19;13;-2;0
6;19;14;-14;0
6;19;15;22;0
6;19;16;25;0
6;19;17;25;0
6;19;18;26;0
6;19;19;25;0
6;19;20;25;0
6;19;21;26;0
6;19;22;25;0
6;19;23;-20;0
6;19;24;-17;0
6;19;26;6;0
6;19;27;26;0
6;19;28;20;0
6;19;30;18;0
6;19;31;20;0
6;19;32;27;0
6;19;33;26;0
6;19;34;26;0
6;19;35;26;0
6;19;36;7;0
6;19;37;-4;0
6;19;38;-2;0
6;20;10;7;0
6;20;11;26;0
6;20;12;28;0
6;20;13;29;0
6;20;14;28;0
6;20;15;30;0
6;20;16;28;0
6;20;17;-27;0
6;20;20;15;0
6;20;21;20;0
6;20;23;20;0
6;20;24;-99;0
6;20;26;9;0
6;20;27;16;0
